CmaCh10G010440.1	474	2929020	1312	31.834	289	164	10	101	378	128	394	1.13e-30	130
CmaCh10G010440.1	474	2929020	1312	25.993	277	191	4	124	400	52	314	4.70e-19	95.1
CmaCh10G010440.1	474	3325963	597	37.037	324	187	5	148	471	250	556	2.26e-64	222
CmaCh10G010440.1	474	3325963	597	27.960	397	241	15	19	404	29	391	2.67e-23	107
CmaCh10G010440.1	474	3325963	597	22.963	270	185	7	120	387	26	274	5.01e-11	69.3
CmaCh10G010440.1	474	3131654	1160	34.422	398	240	7	76	473	311	687	2.60e-64	229
CmaCh10G010440.1	474	3131654	1160	35.606	264	148	8	107	364	139	386	2.51e-33	138
CmaCh10G010440.1	474	3131654	1160	27.574	272	183	6	129	400	57	314	1.28e-20	99.8
CmaCh10G010440.1	474	2772842	600	36.103	349	200	8	125	471	232	559	3.05e-64	222
CmaCh10G010440.1	474	2772842	600	28.141	398	241	15	19	404	30	394	1.72e-24	110
CmaCh10G010440.1	474	2772842	600	23.022	278	190	8	120	394	27	283	1.08e-11	71.6
CmaCh10G010440.1	474	2976693	612	37.037	324	187	5	148	471	250	556	3.93e-64	222
CmaCh10G010440.1	474	2976693	612	28.354	395	242	13	19	404	29	391	5.10e-26	115
CmaCh10G010440.1	474	2976693	612	23.333	270	184	7	120	387	26	274	2.93e-12	73.2
CmaCh10G010440.1	474	2984421	597	35.244	349	201	7	125	471	231	556	4.41e-64	221
CmaCh10G010440.1	474	3131148	597	37.037	324	187	5	148	471	250	556	4.94e-64	221
CmaCh10G010440.1	474	3131148	597	28.354	395	242	13	19	404	29	391	6.54e-26	115
CmaCh10G010440.1	474	3131148	597	23.333	270	184	7	120	387	26	274	4.46e-12	72.8
CmaCh10G010440.1	474	3325933	1572	34.422	398	240	7	76	473	311	687	4.99e-64	229
CmaCh10G010440.1	474	3325933	1572	35.169	236	138	5	107	342	139	359	9.51e-32	134
CmaCh10G010440.1	474	3325933	1572	27.341	267	178	6	135	400	63	314	3.50e-19	95.5
CmaCh10G010440.1	474	3082615	1543	34.171	398	241	9	76	473	310	686	5.45e-64	228
CmaCh10G010440.1	474	3082615	1543	30.564	337	193	11	19	342	50	358	1.04e-30	130
CmaCh10G010440.1	474	3082615	1543	26.715	277	189	5	124	400	51	313	2.09e-19	96.3
CmaCh10G010440.1	474	2790324	609	34.870	347	205	7	125	471	231	556	5.68e-64	221
CmaCh10G010440.1	474	2790324	609	23.105	277	189	8	120	394	26	280	1.14e-11	71.2
